task_id,domain,split,difficulty,task_pattern,scenario_id,criterion_signature,donespec_signature,mutation_signature
file_doc_048,file_doc,test,L2,file_share_packet,prairie_refresh,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_049,file_doc,test,L2,file_revise_document,quartz_roadmap,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_050,file_doc,test,L2,file_archive_contract,quartz_roadmap,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_051,file_doc,test,L2,file_share_packet,quartz_roadmap,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_052,file_doc,test,L2,file_revise_document,ridge_budget,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_053,file_doc,test,L2,file_archive_contract,ridge_budget,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_054,file_doc,test,L2,file_share_packet,ridge_budget,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""success"", ""permission"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], [""no_conflict""], {""all"": [[""equals""], [""permission_ok""]]}, [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_055,file_doc,test,L3,file_revise_document,summit_training,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""failure"", ""integrity"", ""equals"", ""file.check_constraints""], [""success"", ""permission"", ""equals"", ""file.check_constraints""], [""success"", ""temporal"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_056,file_doc,test,L3,file_archive_contract,summit_training,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""failure"", ""integrity"", ""equals"", ""file.check_constraints""], [""success"", ""permission"", ""equals"", ""file.check_constraints""], [""success"", ""temporal"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_057,file_doc,test,L3,file_share_packet,summit_training,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""failure"", ""integrity"", ""equals"", ""file.check_constraints""], [""success"", ""permission"", ""equals"", ""file.check_constraints""], [""success"", ""temporal"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
file_doc_058,file_doc,test,L3,file_revise_document,tidal_procurement,"[[""success"", ""state"", ""exists"", ""file.inspect_state""], [""success"", ""communication"", ""contains"", ""file.check_constraints""], [""success"", ""state"", ""equals"", ""file.inspect_state""], [""success"", ""state"", ""equals"", ""file.check_constraints""], [""success"", ""communication"", ""exists"", ""file.share""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""file.inspect_state""], [""required_observation"", ""action"", ""exists"", ""file.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""file.check_constraints""], [""success"", ""artifact"", ""equals"", ""file.inspect_state""], [""failure"", ""integrity"", ""equals"", ""file.check_constraints""], [""success"", ""permission"", ""equals"", ""file.check_constraints""], [""success"", ""temporal"", ""equals"", ""file.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
